Bandit,Reward,Algorithm
3,4.205491385393939,Thompson Sampling
3,4.553718720256045,Thompson Sampling
3,4.729365185525976,Thompson Sampling
3,3.9588966652213466,Thompson Sampling
3,3.1888155989823614,Thompson Sampling
3,4.366358842357228,Thompson Sampling
3,4.659008023986166,Thompson Sampling
3,5.418576596194664,Thompson Sampling
3,4.051630957241004,Thompson Sampling
3,3.349528289762345,Thompson Sampling
3,4.236060419611501,Thompson Sampling
3,3.278488591905769,Thompson Sampling
3,4.680681402732509,Thompson Sampling
3,3.4389694267113087,Thompson Sampling
3,3.5610313541281036,Thompson Sampling
3,2.543459439157383,Thompson Sampling
3,3.8842834406286375,Thompson Sampling
3,4.529709608301957,Thompson Sampling
3,4.806586882741192,Thompson Sampling
3,3.781420677611286,Thompson Sampling
3,4.149977099287251,Thompson Sampling
3,5.186172264346965,Thompson Sampling
3,2.3189498348290156,Thompson Sampling
3,5.77917658237609,Thompson Sampling
3,1.9235768846264278,Thompson Sampling
3,4.24193991692979,Thompson Sampling
3,2.5864602931822542,Thompson Sampling
3,3.6462214912669038,Thompson Sampling
3,4.73299573574612,Thompson Sampling
3,4.393967482786973,Thompson Sampling
3,3.738340374484407,Thompson Sampling
3,2.7498855485989404,Thompson Sampling
3,4.762042563529315,Thompson Sampling
3,3.3109277041790794,Thompson Sampling
3,3.7634736676545515,Thompson Sampling
3,2.713395068608965,Thompson Sampling
3,4.378334891580051,Thompson Sampling
3,3.5531217724760014,Thompson Sampling
3,4.011240834029971,Thompson Sampling
3,2.8355718737210274,Thompson Sampling
3,4.309909888855356,Thompson Sampling
3,3.0404044796378615,Thompson Sampling
3,6.182335364930543,Thompson Sampling
3,3.56733791332434,Thompson Sampling
3,3.3223576117709257,Thompson Sampling
3,4.1306249572693305,Thompson Sampling
3,5.052089123926571,Thompson Sampling
3,4.679268253635135,Thompson Sampling
3,3.505511804559739,Thompson Sampling
3,3.302685483504412,Thompson Sampling
3,3.811288037324666,Thompson Sampling
3,1.5857497802265432,Thompson Sampling
3,3.401630695276732,Thompson Sampling
3,4.336622507573269,Thompson Sampling
3,4.516698353535054,Thompson Sampling
3,3.486555481173878,Thompson Sampling
3,3.2184155118558633,Thompson Sampling
3,5.330883337361067,Thompson Sampling
3,2.6222543092757435,Thompson Sampling
3,4.461713596498432,Thompson Sampling
3,3.639581396234168,Thompson Sampling
3,3.1927769656657854,Thompson Sampling
3,1.744857803573996,Thompson Sampling
3,4.4001489327898025,Thompson Sampling
3,3.928616023457028,Thompson Sampling
3,3.8958598653996206,Thompson Sampling
3,4.021000925610529,Thompson Sampling
3,5.167282985655598,Thompson Sampling
3,3.546837472114715,Thompson Sampling
3,4.486213804093684,Thompson Sampling
3,4.905658357731989,Thompson Sampling
3,3.148614306538666,Thompson Sampling
3,2.730000142486356,Thompson Sampling
3,3.6301925291928794,Thompson Sampling
3,3.769055777487375,Thompson Sampling
3,5.239891028761168,Thompson Sampling
3,2.5369680446074154,Thompson Sampling
3,5.1454014992408865,Thompson Sampling
3,4.53252714692158,Thompson Sampling
3,4.407972403447094,Thompson Sampling
3,3.345200101854621,Thompson Sampling
3,5.446659958401719,Thompson Sampling
3,4.01391084111874,Thompson Sampling
3,2.039856365474303,Thompson Sampling
3,3.0166794199571507,Thompson Sampling
3,3.6818592868021573,Thompson Sampling
3,3.4559766718557396,Thompson Sampling
3,5.447379347497685,Thompson Sampling
3,4.163747324122025,Thompson Sampling
3,2.576347374374839,Thompson Sampling
3,4.948311497226237,Thompson Sampling
3,4.692857866172725,Thompson Sampling
3,2.593125812062621,Thompson Sampling
3,3.5879637029469738,Thompson Sampling
3,2.233726959495791,Thompson Sampling
3,4.37310801194444,Thompson Sampling
3,3.284263177060332,Thompson Sampling
3,5.096576308049514,Thompson Sampling
3,4.240231032414448,Thompson Sampling
3,5.296363935664157,Thompson Sampling
3,5.286381493387263,Thompson Sampling
3,4.79109862285194,Thompson Sampling
3,3.649665467651775,Thompson Sampling
3,4.286961388672824,Thompson Sampling
3,4.072937560536372,Thompson Sampling
3,5.03841231776162,Thompson Sampling
3,3.6853614906303624,Thompson Sampling
3,4.250019996417701,Thompson Sampling
3,3.5329596631714337,Thompson Sampling
3,4.544199281758547,Thompson Sampling
3,3.6638239137613087,Thompson Sampling
3,3.324814794614682,Thompson Sampling
3,3.372092463186,Thompson Sampling
3,3.4147471625019543,Thompson Sampling
3,3.153277310622485,Thompson Sampling
3,2.4237981171585776,Thompson Sampling
3,5.9498616743168125,Thompson Sampling
3,4.3448600962479516,Thompson Sampling
3,3.6667919488420067,Thompson Sampling
3,4.222196366867405,Thompson Sampling
3,4.394719696494034,Thompson Sampling
3,3.8820382474807555,Thompson Sampling
3,4.919360789672412,Thompson Sampling
3,3.2620941186089087,Thompson Sampling
3,5.1725944696475725,Thompson Sampling
3,4.457159547521734,Thompson Sampling
3,2.75456168937444,Thompson Sampling
3,4.065246303234406,Thompson Sampling
3,4.546901617808996,Thompson Sampling
3,3.925627819509174,Thompson Sampling
3,5.604567617649893,Thompson Sampling
3,5.373621338470917,Thompson Sampling
3,4.797834282060052,Thompson Sampling
3,5.57864463251323,Thompson Sampling
3,4.448880236800677,Thompson Sampling
3,3.4467768855508436,Thompson Sampling
3,5.5613304366355285,Thompson Sampling
3,2.6359748994110603,Thompson Sampling
3,4.269143203698285,Thompson Sampling
3,4.883342961722329,Thompson Sampling
3,4.681865927754608,Thompson Sampling
3,4.5463605754811205,Thompson Sampling
3,2.5552227539953534,Thompson Sampling
3,4.730276092075396,Thompson Sampling
3,3.5783874367526,Thompson Sampling
3,5.046126799862241,Thompson Sampling
3,6.1612625132266094,Thompson Sampling
3,3.8620412241799316,Thompson Sampling
3,4.129411937006254,Thompson Sampling
3,3.6987334246877586,Thompson Sampling
3,2.152873872000109,Thompson Sampling
3,3.012207373810927,Thompson Sampling
3,3.2523890012584333,Thompson Sampling
3,3.9854371777257414,Thompson Sampling
3,4.753115610608484,Thompson Sampling
3,5.009395437269555,Thompson Sampling
3,3.9627391598725246,Thompson Sampling
3,4.747967945251501,Thompson Sampling
3,3.6489418578833015,Thompson Sampling
3,4.5276313679642595,Thompson Sampling
3,3.925512835491356,Thompson Sampling
3,2.7985454990923317,Thompson Sampling
3,2.8021473079310235,Thompson Sampling
3,4.2457326508884075,Thompson Sampling
3,2.9391271663660348,Thompson Sampling
3,2.2413648749999444,Thompson Sampling
3,2.759405996865429,Thompson Sampling
3,4.511678542593545,Thompson Sampling
3,2.210350779578107,Thompson Sampling
3,4.760256045906791,Thompson Sampling
3,5.55687327561889,Thompson Sampling
3,1.9309575945005149,Thompson Sampling
3,4.982274516634201,Thompson Sampling
3,4.861236338064409,Thompson Sampling
3,3.316363892234631,Thompson Sampling
3,3.9198897813224622,Thompson Sampling
3,3.295737875740249,Thompson Sampling
3,2.4221708947210754,Thompson Sampling
3,3.146280241363513,Thompson Sampling
3,3.1955119281060704,Thompson Sampling
3,3.5287782204125206,Thompson Sampling
3,3.6744167493885613,Thompson Sampling
3,4.364801176580835,Thompson Sampling
3,5.036894769674701,Thompson Sampling
3,4.147530721078987,Thompson Sampling
3,3.5923010939723,Thompson Sampling
3,4.270470258789214,Thompson Sampling
3,3.8216221853871684,Thompson Sampling
3,3.2210505357014707,Thompson Sampling
3,4.450158984282116,Thompson Sampling
3,5.725355995913524,Thompson Sampling
3,4.338593931287322,Thompson Sampling
3,5.580852681879734,Thompson Sampling
3,4.223954277917235,Thompson Sampling
3,4.660626061176147,Thompson Sampling
3,4.338667912892287,Thompson Sampling
3,2.577622736613588,Thompson Sampling
3,6.0198289861680205,Thompson Sampling
3,3.724981289041144,Thompson Sampling
3,4.851535347120556,Thompson Sampling
3,4.0750436063659246,Thompson Sampling
3,3.194104899635365,Thompson Sampling
3,3.233223269267672,Thompson Sampling
3,5.156376663994108,Thompson Sampling
3,3.8905099866351076,Thompson Sampling
3,3.739210864074889,Thompson Sampling
3,4.059937793306983,Thompson Sampling
3,3.3154706436785606,Thompson Sampling
3,3.585433351075997,Thompson Sampling
3,4.573795510568549,Thompson Sampling
3,4.578186987187732,Thompson Sampling
3,4.369100470596017,Thompson Sampling
3,4.783338061857488,Thompson Sampling
3,4.621761937901511,Thompson Sampling
3,3.8023522921586532,Thompson Sampling
3,4.576714910604973,Thompson Sampling
3,3.0609110529634886,Thompson Sampling
3,2.729935770921413,Thompson Sampling
3,4.5147634822188305,Thompson Sampling
3,6.1069150300605415,Thompson Sampling
3,3.6573390208741836,Thompson Sampling
3,2.2711566800252188,Thompson Sampling
3,4.233607224761913,Thompson Sampling
3,4.927000523603415,Thompson Sampling
3,2.8735111072501676,Thompson Sampling
3,4.854681951300427,Thompson Sampling
3,5.4006407771505724,Thompson Sampling
3,2.2430894508516452,Thompson Sampling
3,4.930125998638666,Thompson Sampling
3,5.203337268460389,Thompson Sampling
3,3.005341251364821,Thompson Sampling
3,5.252009383438272,Thompson Sampling
3,5.598441046279398,Thompson Sampling
3,4.980679629599809,Thompson Sampling
3,5.114373644927112,Thompson Sampling
3,2.9079908589199235,Thompson Sampling
3,3.7814234782735165,Thompson Sampling
3,3.0902682390062184,Thompson Sampling
3,2.4724879929516104,Thompson Sampling
3,5.8314234951819675,Thompson Sampling
3,6.727569248876446,Thompson Sampling
3,2.8926927600575194,Thompson Sampling
3,3.5077182948048136,Thompson Sampling
3,1.7726644688240532,Thompson Sampling
3,4.377799869610499,Thompson Sampling
3,3.674734668281533,Thompson Sampling
3,5.293778510697194,Thompson Sampling
3,4.49270209379336,Thompson Sampling
3,3.7318332879276634,Thompson Sampling
3,4.480002179729644,Thompson Sampling
3,3.473308767630743,Thompson Sampling
3,2.9696659977292357,Thompson Sampling
3,2.946732457025414,Thompson Sampling
3,5.587894711746585,Thompson Sampling
3,3.250846534856265,Thompson Sampling
3,4.511071196311865,Thompson Sampling
3,4.159270383018366,Thompson Sampling
3,4.626227037091387,Thompson Sampling
3,4.407474037152305,Thompson Sampling
3,5.114202320428305,Thompson Sampling
3,3.4978828313304233,Thompson Sampling
3,4.7545185324174,Thompson Sampling
3,4.639821755801265,Thompson Sampling
3,2.644209290672843,Thompson Sampling
3,2.872932249685574,Thompson Sampling
3,3.3382380649596963,Thompson Sampling
3,4.578037482251777,Thompson Sampling
3,4.063780877525102,Thompson Sampling
3,5.290208182289435,Thompson Sampling
3,3.733754709182547,Thompson Sampling
3,5.302901318318466,Thompson Sampling
3,3.454787461625769,Thompson Sampling
3,6.474398360231696,Thompson Sampling
3,4.256385995332459,Thompson Sampling
3,5.912543287547248,Thompson Sampling
3,4.177861104467403,Thompson Sampling
3,3.8871171356444894,Thompson Sampling
3,4.100725332595232,Thompson Sampling
3,2.4636405521454767,Thompson Sampling
3,3.452019253209382,Thompson Sampling
3,3.945985282861879,Thompson Sampling
3,3.217965301350451,Thompson Sampling
3,5.880414143224637,Thompson Sampling
3,5.24922615053703,Thompson Sampling
3,4.229102412838931,Thompson Sampling
3,3.2766735950326553,Thompson Sampling
3,4.085443815764997,Thompson Sampling
3,4.362286370302873,Thompson Sampling
3,3.5282132186900172,Thompson Sampling
3,3.2174335798617673,Thompson Sampling
3,5.527784392207548,Thompson Sampling
3,3.069734575023122,Thompson Sampling
3,5.004313460202916,Thompson Sampling
3,3.427053872834003,Thompson Sampling
3,5.7034668922021865,Thompson Sampling
3,3.3730921688368594,Thompson Sampling
3,3.976450883951576,Thompson Sampling
3,4.598315854741898,Thompson Sampling
3,4.151465889951054,Thompson Sampling
3,5.109435867292904,Thompson Sampling
3,2.6761238631040936,Thompson Sampling
3,3.5631667558354128,Thompson Sampling
3,4.28438860912922,Thompson Sampling
3,5.294354157035689,Thompson Sampling
3,5.35581597840247,Thompson Sampling
3,6.183547105502109,Thompson Sampling
3,1.845250277038668,Thompson Sampling
3,4.345520244252003,Thompson Sampling
3,4.32935902065572,Thompson Sampling
3,3.201393024551563,Thompson Sampling
3,4.887435397122427,Thompson Sampling
3,4.223442787758195,Thompson Sampling
3,2.9827283333610355,Thompson Sampling
3,3.0111381951655067,Thompson Sampling
3,4.392500806055596,Thompson Sampling
3,4.787544516776416,Thompson Sampling
3,3.166158043908444,Thompson Sampling
3,3.0122628295681775,Thompson Sampling
3,4.22709883434563,Thompson Sampling
3,4.629211047298352,Thompson Sampling
3,6.210308653757814,Thompson Sampling
3,4.037149402345644,Thompson Sampling
3,3.096023068860556,Thompson Sampling
3,5.841084827024242,Thompson Sampling
3,4.283454997580938,Thompson Sampling
3,4.125443009656064,Thompson Sampling
3,5.284726408965568,Thompson Sampling
3,2.638383380657317,Thompson Sampling
3,1.7795185317240905,Thompson Sampling
3,3.522057853372548,Thompson Sampling
3,4.1197034324615895,Thompson Sampling
3,5.401178574538948,Thompson Sampling
3,3.103202902143066,Thompson Sampling
3,3.898465117372877,Thompson Sampling
3,2.9700176748174463,Thompson Sampling
3,3.9649703668872704,Thompson Sampling
3,3.0577179448595078,Thompson Sampling
3,4.284107703083839,Thompson Sampling
3,3.076732058688715,Thompson Sampling
3,3.657878114708132,Thompson Sampling
3,3.023293633156406,Thompson Sampling
3,3.984803493191966,Thompson Sampling
3,4.1497524960340995,Thompson Sampling
3,3.9453235526186847,Thompson Sampling
3,3.7261112175684628,Thompson Sampling
3,3.100094804674854,Thompson Sampling
3,3.907049441156428,Thompson Sampling
3,4.508268579469438,Thompson Sampling
3,5.317237026024316,Thompson Sampling
3,4.209845335272738,Thompson Sampling
3,3.10317113909693,Thompson Sampling
3,5.545861543315299,Thompson Sampling
3,2.5221495715245563,Thompson Sampling
3,2.912993615497299,Thompson Sampling
3,4.015609885504055,Thompson Sampling
3,3.5181977908762203,Thompson Sampling
3,3.135301481597552,Thompson Sampling
3,2.9688074803996534,Thompson Sampling
3,4.606589041863945,Thompson Sampling
3,1.5400979677127693,Thompson Sampling
3,3.9221667088647916,Thompson Sampling
3,2.6299283712017436,Thompson Sampling
3,3.800082431857511,Thompson Sampling
3,5.108014392840084,Thompson Sampling
3,3.8821944894063773,Thompson Sampling
3,3.90432117473893,Thompson Sampling
3,2.284506197304907,Thompson Sampling
3,3.4053262887716507,Thompson Sampling
3,4.724821258040045,Thompson Sampling
3,4.079122818609146,Thompson Sampling
3,6.758078433468567,Thompson Sampling
3,4.432797689540811,Thompson Sampling
3,4.63744288304602,Thompson Sampling
3,4.581471688276842,Thompson Sampling
3,3.767741883361031,Thompson Sampling
3,2.600580149902559,Thompson Sampling
3,3.3611321042933007,Thompson Sampling
3,5.307506591701022,Thompson Sampling
3,2.8231673272585,Thompson Sampling
3,4.460181955966138,Thompson Sampling
3,3.4779276467742535,Thompson Sampling
3,0.5524187873883388,Thompson Sampling
3,4.38658006694545,Thompson Sampling
3,3.509268873704192,Thompson Sampling
3,4.266675137927181,Thompson Sampling
3,4.185362554788921,Thompson Sampling
3,3.9709192037529073,Thompson Sampling
3,3.246633738747538,Thompson Sampling
3,4.800443370974296,Thompson Sampling
3,3.9800224726868683,Thompson Sampling
3,4.954173766723398,Thompson Sampling
3,3.9052818507956166,Thompson Sampling
3,1.7633882647683445,Thompson Sampling
3,4.468490213813338,Thompson Sampling
3,2.808669959218595,Thompson Sampling
3,4.972566312065268,Thompson Sampling
3,2.313435040865016,Thompson Sampling
3,4.257015635256315,Thompson Sampling
3,5.402697145787087,Thompson Sampling
3,4.614093653448738,Thompson Sampling
3,5.108297204233997,Thompson Sampling
3,1.208939069240103,Thompson Sampling
3,5.375616490777681,Thompson Sampling
3,3.5005738710162246,Thompson Sampling
3,4.644437062129289,Thompson Sampling
3,4.744854721044814,Thompson Sampling
3,3.3948542133539243,Thompson Sampling
3,3.9474314222134126,Thompson Sampling
3,3.656127768012467,Thompson Sampling
3,1.4357924737489607,Thompson Sampling
3,3.42931759043606,Thompson Sampling
3,4.6076029672581935,Thompson Sampling
3,4.812793622256634,Thompson Sampling
3,4.843991024287131,Thompson Sampling
3,3.3163837374621665,Thompson Sampling
3,4.232507635324829,Thompson Sampling
3,5.307721463179901,Thompson Sampling
3,5.480592385172098,Thompson Sampling
3,5.330218521702733,Thompson Sampling
3,3.874225887534781,Thompson Sampling
3,3.0974341645663066,Thompson Sampling
3,4.101430363089487,Thompson Sampling
3,4.71475190601528,Thompson Sampling
3,2.479375135683177,Thompson Sampling
3,4.079621437674238,Thompson Sampling
3,5.387160474264224,Thompson Sampling
3,2.975294421448255,Thompson Sampling
3,5.494469895363785,Thompson Sampling
3,3.161499581140077,Thompson Sampling
3,2.9287157791153997,Thompson Sampling
3,2.6597831074681064,Thompson Sampling
3,3.639057078400878,Thompson Sampling
3,7.062948963394016,Thompson Sampling
3,2.1803712268463715,Thompson Sampling
3,5.208063798239641,Thompson Sampling
3,3.5238617209281164,Thompson Sampling
3,4.4291662423022355,Thompson Sampling
3,4.76848780071057,Thompson Sampling
3,1.7665680248836715,Thompson Sampling
3,3.543667806348248,Thompson Sampling
3,5.203865349165435,Thompson Sampling
3,3.362066533349337,Thompson Sampling
3,3.5899130664242125,Thompson Sampling
3,2.2260681574198578,Thompson Sampling
3,3.465816550708431,Thompson Sampling
3,4.856484622332533,Thompson Sampling
3,4.4241315153099166,Thompson Sampling
3,2.0574209105663357,Thompson Sampling
3,4.461006648136862,Thompson Sampling
3,4.1267464303279855,Thompson Sampling
3,3.436249745137986,Thompson Sampling
3,2.5481046314043807,Thompson Sampling
3,4.20186903464471,Thompson Sampling
3,3.974645036356888,Thompson Sampling
3,5.3236731213381985,Thompson Sampling
3,3.7034507049897885,Thompson Sampling
3,2.9837073590331755,Thompson Sampling
3,3.9172540560712488,Thompson Sampling
3,4.211387149334997,Thompson Sampling
3,4.065112074775579,Thompson Sampling
3,3.385045201419275,Thompson Sampling
3,3.2856794435631294,Thompson Sampling
3,5.745026858598325,Thompson Sampling
3,4.252539464863753,Thompson Sampling
3,4.198230348562773,Thompson Sampling
3,6.370421349422642,Thompson Sampling
3,6.2040745181889925,Thompson Sampling
3,2.431004772743714,Thompson Sampling
3,5.3297193642830525,Thompson Sampling
3,0.22769496197791295,Thompson Sampling
3,1.5134375533337812,Thompson Sampling
3,4.902968046761805,Thompson Sampling
3,4.146179966242049,Thompson Sampling
3,5.1610565098337515,Thompson Sampling
3,3.7339279470242865,Thompson Sampling
3,3.5631187620193425,Thompson Sampling
3,4.119714322380867,Thompson Sampling
3,4.035672380306889,Thompson Sampling
3,4.116287599723437,Thompson Sampling
3,5.143305170479985,Thompson Sampling
3,4.651446581240583,Thompson Sampling
3,2.807159499640707,Thompson Sampling
3,3.540036080667482,Thompson Sampling
3,3.7772060603234183,Thompson Sampling
3,5.23592054960645,Thompson Sampling
3,1.9554668455649464,Thompson Sampling
3,4.167407455393036,Thompson Sampling
3,5.986174698738209,Thompson Sampling
3,5.033334474169182,Thompson Sampling
3,4.536805223291075,Thompson Sampling
3,4.847133972454049,Thompson Sampling
3,5.036727038181196,Thompson Sampling
3,5.227075716026967,Thompson Sampling
3,2.5893967987650006,Thompson Sampling
3,2.2145248660213146,Thompson Sampling
3,5.358770934980062,Thompson Sampling
3,3.924311245845612,Thompson Sampling
3,2.183141742203775,Thompson Sampling
3,3.800703541198202,Thompson Sampling
3,4.085995106516813,Thompson Sampling
3,4.186906040128717,Thompson Sampling
3,4.63498356984802,Thompson Sampling
3,2.7035263011136745,Thompson Sampling
3,2.3280477333303757,Thompson Sampling
3,4.071289411083628,Thompson Sampling
3,4.881482095841241,Thompson Sampling
3,4.148826170278458,Thompson Sampling
3,5.989828079403446,Thompson Sampling
3,3.5320507464377564,Thompson Sampling
3,2.553581539317234,Thompson Sampling
3,4.651021236003744,Thompson Sampling
3,3.3026361166448006,Thompson Sampling
3,4.520704284428742,Thompson Sampling
3,5.799764460821208,Thompson Sampling
3,5.27148800611689,Thompson Sampling
3,2.0724562724410607,Thompson Sampling
3,2.275212515885465,Thompson Sampling
3,5.291359716895236,Thompson Sampling
3,3.3410767665730314,Thompson Sampling
3,4.645251878330646,Thompson Sampling
3,4.692008154850479,Thompson Sampling
3,5.1082344536609465,Thompson Sampling
3,3.308226741122737,Thompson Sampling
3,4.701633133493664,Thompson Sampling
3,2.8428807455128418,Thompson Sampling
3,2.2600083986530883,Thompson Sampling
3,3.0193503026008157,Thompson Sampling
3,3.3825677623710115,Thompson Sampling
3,3.3319466752895517,Thompson Sampling
3,4.368234646985318,Thompson Sampling
3,4.144553381566044,Thompson Sampling
3,2.5333386842392764,Thompson Sampling
3,5.119004504499775,Thompson Sampling
3,5.603226928524679,Thompson Sampling
3,3.289411987733484,Thompson Sampling
3,3.057998904517593,Thompson Sampling
3,5.38534290096015,Thompson Sampling
3,5.495957780615277,Thompson Sampling
3,3.122960946454315,Thompson Sampling
3,3.0957172172484997,Thompson Sampling
3,3.0700947108534686,Thompson Sampling
3,3.310660542105385,Thompson Sampling
3,6.655966032746021,Thompson Sampling
3,4.896999261866391,Thompson Sampling
3,2.4738699651949556,Thompson Sampling
3,4.247093056254964,Thompson Sampling
3,3.552561000888681,Thompson Sampling
3,3.7558091098637383,Thompson Sampling
3,4.083878299971088,Thompson Sampling
3,3.8276000969352673,Thompson Sampling
3,4.021148387260781,Thompson Sampling
3,3.5797194399210928,Thompson Sampling
3,5.200854998613349,Thompson Sampling
3,4.313139087219184,Thompson Sampling
3,3.6907122910043872,Thompson Sampling
3,4.065739752943533,Thompson Sampling
3,3.345996948950964,Thompson Sampling
3,3.254586579223908,Thompson Sampling
3,4.346739165229661,Thompson Sampling
3,3.82062680197116,Thompson Sampling
3,4.0612809703864245,Thompson Sampling
3,3.472981315553837,Thompson Sampling
3,2.9260915932097507,Thompson Sampling
3,4.0463904147603635,Thompson Sampling
3,5.7566070804493386,Thompson Sampling
3,4.861154330015969,Thompson Sampling
3,2.1131373338266064,Thompson Sampling
3,3.1474976529683047,Thompson Sampling
3,5.43870890018017,Thompson Sampling
3,5.251406762547058,Thompson Sampling
3,5.255658069074184,Thompson Sampling
3,1.248927243553147,Thompson Sampling
3,4.234075688102575,Thompson Sampling
3,3.887154596935208,Thompson Sampling
3,3.3003700944661882,Thompson Sampling
3,3.532223610597934,Thompson Sampling
3,3.823234052204765,Thompson Sampling
3,5.555485926598179,Thompson Sampling
3,4.858171715142496,Thompson Sampling
3,4.868333893340646,Thompson Sampling
3,2.7271777727463675,Thompson Sampling
3,3.3728449242378007,Thompson Sampling
3,4.033124470958298,Thompson Sampling
3,5.011307822894309,Thompson Sampling
3,1.150789995481054,Thompson Sampling
3,4.314568595836394,Thompson Sampling
3,2.7275568325945176,Thompson Sampling
3,5.629847867945856,Thompson Sampling
3,3.871564621785443,Thompson Sampling
3,3.1065901994147422,Thompson Sampling
3,5.185591393845467,Thompson Sampling
3,5.2651835893207535,Thompson Sampling
3,3.68974248572594,Thompson Sampling
3,3.2403500624297807,Thompson Sampling
3,3.474748346117326,Thompson Sampling
3,5.557184563321982,Thompson Sampling
3,3.796972734217936,Thompson Sampling
3,2.463515795605994,Thompson Sampling
3,3.915771754632444,Thompson Sampling
3,5.831199523021181,Thompson Sampling
3,5.776589731600376,Thompson Sampling
3,4.237099721228317,Thompson Sampling
3,4.593186149436679,Thompson Sampling
3,3.835996574105241,Thompson Sampling
3,5.440695380414,Thompson Sampling
3,4.10260815604059,Thompson Sampling
3,4.065078040649871,Thompson Sampling
3,5.706898823606174,Thompson Sampling
3,3.122895612345306,Thompson Sampling
3,3.446367864338025,Thompson Sampling
3,3.18107920902078,Thompson Sampling
3,4.035884214109008,Thompson Sampling
3,2.983550866297257,Thompson Sampling
3,3.259283758480374,Thompson Sampling
3,3.6176984464464628,Thompson Sampling
3,6.045300285815642,Thompson Sampling
3,3.7416474675965583,Thompson Sampling
3,3.037465640503949,Thompson Sampling
3,2.7013621779979253,Thompson Sampling
3,4.444544703687983,Thompson Sampling
3,2.7600618645947135,Thompson Sampling
3,3.467113434897211,Thompson Sampling
3,3.3069459598703963,Thompson Sampling
3,3.349342483449596,Thompson Sampling
3,3.930511407681135,Thompson Sampling
3,4.582139539926003,Thompson Sampling
3,4.254266646663318,Thompson Sampling
3,2.985699238943644,Thompson Sampling
3,4.358342734829391,Thompson Sampling
3,3.7054070248978697,Thompson Sampling
3,3.2402464793267405,Thompson Sampling
3,3.860747694056431,Thompson Sampling
3,5.091757022882148,Thompson Sampling
3,3.3327825792094856,Thompson Sampling
3,3.9177920818602665,Thompson Sampling
3,3.748201188196459,Thompson Sampling
3,3.8317307822152267,Thompson Sampling
3,4.424693613369234,Thompson Sampling
3,4.782527892265538,Thompson Sampling
3,6.327635273267543,Thompson Sampling
3,5.166907287239091,Thompson Sampling
3,3.830406902391698,Thompson Sampling
3,3.9991333381283787,Thompson Sampling
3,3.5280656400253534,Thompson Sampling
3,2.9455903099208016,Thompson Sampling
3,4.4219025493022235,Thompson Sampling
3,4.093144689995422,Thompson Sampling
3,4.202705971463978,Thompson Sampling
3,3.495539199762737,Thompson Sampling
3,4.576459394106107,Thompson Sampling
3,4.978820146279123,Thompson Sampling
3,4.408832704209337,Thompson Sampling
3,6.510262754493013,Thompson Sampling
3,3.1520097015800634,Thompson Sampling
3,6.142350243594194,Thompson Sampling
3,3.4518055687252307,Thompson Sampling
3,5.377778569044202,Thompson Sampling
3,2.928892028165542,Thompson Sampling
3,5.843338506697132,Thompson Sampling
3,4.096704324036696,Thompson Sampling
3,6.362207912461139,Thompson Sampling
3,3.1170113322957382,Thompson Sampling
3,2.5568766355002843,Thompson Sampling
3,3.1868850243013216,Thompson Sampling
3,4.616635724133756,Thompson Sampling
3,2.9789847286159663,Thompson Sampling
3,4.484120529074984,Thompson Sampling
3,1.366700502592269,Thompson Sampling
3,4.819235564308577,Thompson Sampling
3,4.745194891640155,Thompson Sampling
3,3.7773023225324662,Thompson Sampling
3,4.623569927821861,Thompson Sampling
3,3.2969825710979257,Thompson Sampling
3,2.561345021916443,Thompson Sampling
3,5.167311218289462,Thompson Sampling
3,5.609494918696704,Thompson Sampling
3,4.319490670730215,Thompson Sampling
3,3.1692038853197184,Thompson Sampling
3,3.7522595024177523,Thompson Sampling
3,4.224156140806553,Thompson Sampling
3,4.767695450306723,Thompson Sampling
3,4.666279796308671,Thompson Sampling
3,4.280714503694845,Thompson Sampling
3,4.1608992669269895,Thompson Sampling
3,1.639427212366373,Thompson Sampling
3,3.558745042024517,Thompson Sampling
3,4.196755699454346,Thompson Sampling
3,2.719301074909543,Thompson Sampling
3,4.111312056459168,Thompson Sampling
3,3.0383095553588246,Thompson Sampling
3,4.5873114373143915,Thompson Sampling
3,3.406848196920941,Thompson Sampling
3,3.7127494524571496,Thompson Sampling
3,2.0132868561768045,Thompson Sampling
3,4.199234287935115,Thompson Sampling
3,5.249407872323427,Thompson Sampling
3,3.7846996253492846,Thompson Sampling
3,4.141313870516375,Thompson Sampling
3,4.428308562806924,Thompson Sampling
3,4.256828138659137,Thompson Sampling
3,4.344755775615613,Thompson Sampling
3,4.030003315066385,Thompson Sampling
3,2.1245584202333365,Thompson Sampling
3,3.9135672343455923,Thompson Sampling
3,1.3309746201258403,Thompson Sampling
3,5.159058836796778,Thompson Sampling
3,4.456462442584468,Thompson Sampling
3,4.431900285843561,Thompson Sampling
3,5.083227998961133,Thompson Sampling
3,5.415937283137992,Thompson Sampling
3,4.079963134427837,Thompson Sampling
3,4.876265178555311,Thompson Sampling
3,4.615754716585465,Thompson Sampling
3,3.898309098679164,Thompson Sampling
3,3.562995474009257,Thompson Sampling
3,5.399138650053904,Thompson Sampling
3,3.984524180866285,Thompson Sampling
3,4.349383606146007,Thompson Sampling
3,3.0240635671161598,Thompson Sampling
3,2.2889175364556005,Thompson Sampling
3,3.6132002430069288,Thompson Sampling
3,6.079306018388397,Thompson Sampling
3,5.389415658979005,Thompson Sampling
3,2.553478496955314,Thompson Sampling
